frame,timestamp_seconds,track_id,fighter_label,confidence,bbox,keypoints,red_glove_score,white_glove_score,blue_glove_score,white_uniform_score,black_belt_score,standing_score,reference_match_score,pose_reference_match_score,competition_fighter_score,exclude_reference_match_score,exclude_body_match_score,exclude_face_detected,exclude_face_match_score,face_detected,face_match_score,gabriel_candidate_score,id_red_wrist_score,id_white_glove_score,id_blue_glove_score,id_pose_reference_score,id_face_detected,id_face_match_score,id_exclude_reference_score,id_exclude_body_score,id_exclude_face_detected,id_exclude_face_score,id_competition_fighter_score,id_continuity_score,id_reset_side_score,id_match_gap,id_confirmed_not_top,id_hard_reject_active,id_rejection_reason,id_visual_state,strike_punch_score,strike_kick_score,strike_punch_endpoint_motion,strike_kick_endpoint_motion,strike_punch_extension_delta,strike_kick_extension_delta,strike_punch_extension_ratio,strike_kick_extension_ratio,strike_kick_foot_height_change,strike_kick_foot_elevation_body_heights,strike_kick_support_foot_motion_body_heights,strike_punch_opponent_distance_body_heights,strike_punch_target_approach_body_heights,strike_punch_target_distance_body_heights,strike_punch_target_alignment,strike_kick_opponent_distance_body_heights,strike_kick_used_recent_opponent,strike_punch_commitment_frames,strike_kick_commitment_frames,strike_punch_cooldown,strike_kick_cooldown,strike_punch_armed,strike_kick_armed,strike_candidate_type,strike_confirmed,strike_rejection_reason,estimated_action
3775,125.784,48,Ben,4.1535,"[557, 169, 627, 373]","[[590.0078125, 187.328125], [590.33984375, 183.67578125], [590.33984375, 184.0078125], [595.65234375, 185.66796875], [606.94140625, 186.99609375], [591.00390625, 215.21875], [617.56640625, 213.55859375], [578.38671875, 243.7734375], [615.57421875, 240.453125], [567.09765625, 265.35546875], [598.97265625, 249.0859375], [587.01953125, 273.32421875], [606.609375, 273.98828125], [580.046875, 316.8203125], [602.29296875, 316.8203125], [582.0390625, 359.65234375], [600.30078125, 360.31640625]]",0.0105,0.0153,0.0,0.0217,0.7301,0.7194,0.7813,0.8556,1.0,0.9515,0.9515,False,0.0,False,0.0,0.838,0.0105,0.0153,0.0,0.8556,False,0.0,0.9515,0.9515,False,0.0,1.0,0.9053,1.0,-0.0017,True,False,,confirmed,0.5601,0.0,21.5914,1.7689,6.7216,-1.0575,1.1377,0.9879,1.1263,0.0045,0.0037,,,,,0.3445,True,0,0,0,0,True,True,,False,below_threshold,
3776,125.818,51,fighter-51,4.2905,"[504, 170, 553, 298]","[[523.5, 181.29166666666669], [526.0, 178.58333333333331], [522.4583333333334, 178.58333333333331], [533.5, 180.25], [522.0416666666666, 180.45833333333331], [542.25, 196.91666666666669], [519.125, 195.04166666666669], [544.5416666666666, 216.5], [513.9166666666666, 211.08333333333331], [538.9166666666666, 230.45833333333331], [512.0416666666666, 224.83333333333331], [533.9166666666666, 231.08333333333331], [519.9583333333334, 230.875], [537.6666666666666, 260.04166666666663], [519.125, 258.79166666666663], [542.25, 287.54166666666663], [516.8333333333334, 283.375]]",0.0,0.8056,0.0,0.8816,0.0136,0.7227,0.8752,0.9329,1.0,0.7543,0.7543,False,0.0,False,0.0,0.8382,0.0,0.8056,0.0,0.9329,False,0.0,0.7543,0.7543,False,0.0,1.0,0.7863,0.0,-0.0002,False,False,not_active_fighter_pair,candidate,0.0,0.1047,7.9026,5.066,-0.6218,2.5792,0.9819,1.0473,2.0947,0.0,0.0636,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3776,125.818,49,fighter-49,4.4969,"[276, 164, 336, 331]","[[310.0771484375, 178.46028645833331], [309.5335286458333, 175.47037760416669], [311.16438802083337, 175.7421875], [296.21484375, 178.1884765625], [310.3489583333333, 178.73209635416669], [286.1578776041667, 198.57421875], [316.3287760416667, 198.30240885416669], [282.0807291666667, 220.86263020833331], [322.30859375, 224.66796875], [287.7887369791667, 237.98665364583331], [328.28841145833337, 246.95638020833331], [291.322265625, 241.7919921875], [308.4462890625, 242.06380208333331], [291.0504557291667, 281.20442708333337], [312.7952473958333, 284.73795572916663], [284.798828125, 313.82161458333337], [314.9697265625, 320.61686197916663]]",0.0157,0.6181,0.0,0.847,0.0,0.7324,0.8698,0.7782,1.0,0.882,0.882,False,0.0,False,0.0,0.6508,0.0157,0.6181,0.0,0.7782,False,0.0,0.882,0.882,False,0.0,1.0,0.3847,0.0,-0.1876,False,False,,candidate,0.1572,0.0148,7.6976,5.9951,1.8869,0.1779,1.0502,1.0054,0.3792,0.0556,0.0478,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3776,125.818,48,Ben,4.2502,"[559, 169, 626, 374]","[[590.498046875, 187.08430989583331], [590.8317057291666, 183.74772135416669], [590.8317057291666, 183.74772135416669], [596.1702473958334, 185.416015625], [607.1809895833334, 186.75065104166669], [591.1653645833334, 215.4453125], [617.5244140625, 213.443359375], [580.1546223958334, 246.14192708333337], [616.5234375, 242.4716796875], [569.8111979166666, 267.49609375], [600.1741536458334, 255.15071614583337], [587.1614583333334, 273.501953125], [606.8473307291666, 273.8356119791667], [580.1546223958334, 316.8776041666667], [602.509765625, 317.2112630208333], [582.490234375, 359.5859375], [600.1741536458334, 360.2532552083333]]",0.0413,0.0312,0.0,0.016,0.7524,0.7161,0.7941,0.8479,1.0,0.9505,0.9505,False,0.0,False,0.0,0.8383,0.0413,0.0312,0.0,0.8479,False,0.0,0.9505,0.9505,False,0.0,1.0,0.906,1.0,0.0002,False,False,,confirmed,0.3995,0.0,21.0833,2.154,4.794,-1.9896,1.0931,0.9774,2.028,0.0045,0.0107,,,,,0.3445,True,0,0,0,0,True,True,,False,below_threshold,
3777,125.851,51,fighter-51,4.3167,"[504, 169, 553, 299]","[[522.5755208333334, 181.314453125], [525.1145833333334, 178.775390625], [521.0944010416666, 178.775390625], [532.7317708333334, 180.044921875], [520.8828125, 180.46809895833331], [541.1953125, 196.76041666666669], [517.9205729166666, 195.279296875], [543.734375, 215.80338541666669], [513.0540364583334, 211.57161458333331], [537.38671875, 230.19140625], [511.361328125, 225.11328125], [532.7317708333334, 231.24934895833337], [518.978515625, 231.24934895833337], [536.751953125, 259.8138020833333], [518.5553385416666, 258.5442708333333], [542.46484375, 287.7434895833333], [516.8626302083334, 283.51171875]]",0.0,0.7917,0.0,0.8931,0.0192,0.7113,0.8867,0.9344,1.0,0.7676,0.7676,False,0.0,False,0.0,0.84,0.0,0.7917,0.0,0.9344,False,0.0,0.7676,0.7676,False,0.0,1.0,0.788,0.0,0.0139,False,False,not_active_fighter_pair,candidate,0.0,0.0907,8.3008,4.8021,-0.2062,1.4309,0.9939,1.0281,1.8132,0.0522,0.0477,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3777,125.851,49,fighter-49,4.5048,"[276, 164, 339, 331]","[[309.130859375, 177.91666666666669], [305.0537109375, 174.9267578125], [312.12076822916663, 175.19856770833331], [297.9866536458333, 178.46028645833331], [312.392578125, 179.00390625], [286.5706380208333, 198.84602864583331], [318.3723958333333, 198.57421875], [282.7652994791667, 221.67805989583331], [324.6240234375, 224.66796875], [288.4733072916667, 239.345703125], [330.33203125, 246.6845703125], [292.822265625, 241.7919921875], [310.76171875, 242.06380208333331], [292.0068359375, 280.66080729166663], [314.0234375, 284.1943359375], [285.2115885416667, 314.09342447916663], [315.11067708333337, 320.61686197916663]]",0.0117,0.6458,0.0,0.8477,0.0,0.7308,0.8938,0.787,1.0,0.8877,0.8877,False,0.0,False,0.0,0.6638,0.0117,0.6458,0.0,0.787,False,0.0,0.8877,0.8877,False,0.0,1.0,0.4005,0.0,-0.1762,False,False,,candidate,0.4062,0.064,10.1558,9.2493,7.1061,0.8156,1.2125,1.0229,1.2809,0.0,0.07,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3777,125.851,48,Ben,4.2854,"[560, 169, 627, 373]","[[590.84375, 186.99609375], [590.84375, 183.34375], [591.17578125, 183.34375], [596.48828125, 185.3359375], [608.109375, 186.99609375], [591.83984375, 214.88671875], [618.40234375, 213.890625], [581.87890625, 245.43359375], [617.40625, 243.44140625], [572.25, 268.01171875], [606.1171875, 263.03125], [587.19140625, 273.98828125], [607.11328125, 273.98828125], [579.88671875, 316.15625], [603.12890625, 316.8203125], [583.5390625, 358.98828125], [600.8046875, 358.98828125]]",0.0134,0.0347,0.0,0.0098,0.769,0.7113,0.7849,0.8197,1.0,0.9512,0.9512,False,0.0,False,0.0,0.8261,0.0134,0.0347,0.0,0.8197,False,0.0,0.9512,0.9512,False,0.0,1.0,0.9019,1.0,-0.0139,True,False,,confirmed,0.5063,0.0,23.2233,2.5043,6.0761,-2.3917,1.1363,0.9727,2.4186,0.0046,0.0173,,,,,0.3445,True,0,0,0,0,True,True,,False,below_threshold,
3778,125.884,51,fighter-51,4.2969,"[504, 170, 553, 299]","[[521.78125, 180.75], [524.30078125, 178.4404296875], [520.521484375, 178.23046875], [531.439453125, 180.1201171875], [520.521484375, 180.1201171875], [540.8876953125, 196.4970703125], [517.3720703125, 195.2373046875], [542.9873046875, 215.603515625], [511.703125, 211.6142578125], [536.8984375, 228.8310546875], [510.0234375, 226.1015625], [532.4892578125, 230.30078125], [518.6318359375, 230.30078125], [536.2685546875, 259.6953125], [518.421875, 258.2255859375], [542.357421875, 287.2001953125], [516.9521484375, 283.0009765625]]",0.0,0.8125,0.0,0.9098,0.0094,0.7129,0.8918,0.9434,1.0,0.7685,0.7685,False,0.0,False,0.0,0.8446,0.0,0.8125,0.0,0.9434,False,0.0,0.7685,0.7685,False,0.0,1.0,0.79,0.0,0.0233,False,False,not_active_fighter_pair,candidate,0.0,0.0751,7.8663,5.132,-1.543,2.13,0.9548,1.0383,1.5023,0.0,0.0593,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3778,125.884,49,fighter-49,4.461,"[277, 164, 341, 331]","[[308.7281901041667, 177.64485677083331], [305.4664713541667, 174.65494791666669], [312.8053385416667, 175.19856770833331], [299.7584635416667, 178.46028645833331], [313.892578125, 179.00390625], [287.5270182291667, 199.3896484375], [320.6878255208333, 199.11783854166669], [283.4498697916667, 222.76529947916669], [326.939453125, 225.21158854166669], [288.8860677083333, 240.70475260416669], [332.6474609375, 247.77180989583337], [294.5940755208333, 242.06380208333331], [312.26171875, 242.33561197916669], [292.9632161458333, 281.47623697916663], [314.9798177083333, 284.46614583333337], [286.16796875, 314.63704427083337], [315.5234375, 320.61686197916663]]",0.0322,0.5833,0.0,0.8492,0.0,0.7275,0.8826,0.7919,1.0,0.8794,0.8794,False,0.0,False,0.0,0.6616,0.0322,0.5833,0.0,0.7919,False,0.0,0.8794,0.8794,False,0.0,1.0,0.3985,0.0,-0.183,False,False,,candidate,0.4164,0.064,10.4107,8.988,8.5707,0.8849,1.2616,1.0251,1.2793,0.0,0.0596,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3778,125.884,48,Ben,4.3408,"[565, 169, 628, 374]","[[591.4951171875, 186.4169921875], [591.8287760416666, 182.74674479166669], [592.1624348958334, 183.08040364583331], [596.8336588541666, 185.416015625], [608.51171875, 187.08430989583331], [592.1624348958334, 215.4453125], [618.521484375, 213.77701822916663], [583.4873046875, 247.81022135416663], [619.1888020833334, 245.80826822916663], [575.1458333333334, 273.8356119791667], [612.515625, 267.16243489583337], [588.4921875, 273.8356119791667], [608.51171875, 273.8356119791667], [580.484375, 314.8756510416667], [604.1741536458334, 316.2102864583333], [586.490234375, 358.2513020833333], [601.1712239583334, 358.5849609375]]",0.1284,0.0451,0.0208,0.006,0.8054,0.7064,0.7736,0.8208,1.0,0.9465,0.9465,False,0.0,False,0.0,0.8213,0.1284,0.0451,0.0208,0.8208,False,0.0,0.9465,0.9465,False,0.0,1.0,0.8964,1.0,-0.0233,True,False,,confirmed,1.2084,0.0029,35.6053,4.3376,16.674,0.0343,1.4501,1.0008,4.0039,0.0046,0.0309,,,,,0.3445,True,2,0,0,0,True,True,punch,False,not_selected_fighter,
3779,125.918,51,fighter-51,4.2839,"[503, 169, 552, 299]","[[520.9407552083334, 180.89127604166669], [523.4798177083334, 178.140625], [519.6712239583334, 178.140625], [530.8854166666666, 179.83333333333331], [519.248046875, 180.044921875], [539.9837239583334, 195.70247395833331], [516.708984375, 195.06770833333331], [542.5227864583334, 214.74544270833331], [510.99609375, 211.36002604166669], [535.9635416666666, 229.13346354166663], [510.14973958333337, 225.53645833333337], [531.30859375, 230.19140625], [517.34375, 230.19140625], [535.751953125, 259.8138020833333], [517.7669270833334, 258.5442708333333], [542.5227864583334, 287.7434895833333], [517.1321614583334, 283.3001302083333]]",0.0,0.8403,0.0,0.9029,0.0034,0.7129,0.9071,0.9355,1.0,0.7911,0.7911,False,0.0,False,0.0,0.8439,0.0,0.8403,0.0,0.9355,False,0.0,0.7911,0.7911,False,0.0,1.0,0.7852,0.0,0.0179,False,False,not_active_fighter_pair,candidate,0.0,0.1068,6.4697,5.0239,-0.7543,2.8182,0.9781,1.0505,2.1354,0.0,0.0601,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3779,125.918,49,fighter-49,4.4296,"[278, 165, 343, 331]","[[311.0403645833333, 178.56315104166669], [305.9069010416667, 175.59114583333331], [314.552734375, 176.13151041666669], [301.0436197916667, 178.83333333333331], [315.36328125, 179.64388020833331], [289.6959635416667, 199.09700520833331], [322.1178385416667, 199.3671875], [284.0221354166667, 222.33268229166663], [328.60221354166663, 225.3046875], [289.1555989583333, 240.43489583333337], [335.0865885416667, 248.0], [295.91015625, 241.78580729166663], [313.4720052083333, 242.05598958333337], [294.8294270833333, 280.6920572916667], [315.6334635416667, 283.9342447916667], [287.2643229166667, 314.7350260416667], [315.36328125, 320.6790364583333]]",0.0433,0.5764,0.0,0.8344,0.0,0.7324,0.8848,0.7931,1.0,0.8955,0.8955,False,0.0,False,0.0,0.6628,0.0433,0.5764,0.0,0.7931,False,0.0,0.8955,0.8955,False,0.0,1.0,0.3975,0.0,-0.1812,False,False,,tentative,0.2505,0.054,6.2637,4.1944,5.3828,1.4447,1.1497,1.0201,1.0807,0.0559,0.0557,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3779,125.918,48,fighter-48,4.3279,"[568, 169, 630, 374]","[[591.9931640625, 186.75065104166669], [592.3268229166666, 183.08040364583331], [591.9931640625, 183.4140625], [597.3317057291666, 185.416015625], [609.009765625, 187.41796875], [593.3277994791666, 215.11165364583337], [619.01953125, 213.77701822916663], [584.986328125, 247.4765625], [621.6888020833334, 245.14095052083337], [577.6458333333334, 275.1702473958333], [618.6858723958334, 267.16243489583337], [591.3258463541666, 272.5009765625], [609.3434244791666, 272.5009765625], [580.982421875, 312.2063802083333], [604.6722005208334, 314.5419921875], [588.6565755208334, 357.583984375], [601.3356119791666, 358.9186197916667]]",0.196,0.066,0.0,0.0106,0.7952,0.708,0.7829,0.8236,1.0,0.9529,0.9529,False,0.0,False,0.0,0.826,0.196,0.066,0.0,0.8236,False,0.0,0.9529,0.9529,False,0.0,1.0,0.901,1.0,-0.0179,False,True,red_glove,candidate,1.257,0.1314,38.5832,3.2862,17.9934,2.6001,1.5084,1.0599,3.0029,0.0092,0.0329,,,,,0.3445,True,3,0,0,0,True,True,punch,False,not_selected_fighter,
3780,125.951,51,fighter-51,4.2085,"[503, 169, 550, 298]","[[520.201171875, 180.58984375], [522.720703125, 177.8603515625], [518.94140625, 177.8603515625], [530.0693359375, 179.330078125], [518.521484375, 179.75], [539.517578125, 195.4970703125], [516.2119140625, 194.8671875], [542.037109375, 214.18359375], [510.3330078125, 210.404296875], [535.318359375, 228.880859375], [509.703125, 223.841796875], [530.9091796875, 229.5107421875], [516.841796875, 229.5107421875], [534.8984375, 258.4853515625], [517.681640625, 258.0654296875], [541.6171875, 287.25], [517.0517578125, 283.470703125]]",0.0,0.8958,0.0,0.9027,0.0063,0.7161,0.9152,0.9375,1.0,0.7978,0.7978,False,0.0,False,0.0,0.8466,0.0,0.8958,0.0,0.9375,False,0.0,0.7978,0.7978,False,0.0,1.0,0.7849,0.0,0.019,False,False,not_active_fighter_pair,candidate,0.0472,0.105,3.5807,4.6949,0.5665,1.9468,1.0194,1.0374,2.0996,0.0523,0.0359,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3780,125.951,49,fighter-49,4.4654,"[279, 165, 345, 331]","[[312.2701822916667, 178.29296875], [306.8665364583333, 175.05078125], [316.052734375, 175.59114583333331], [302.2734375, 178.83333333333331], [316.86328125, 179.37369791666669], [291.4661458333333, 199.09700520833331], [323.8880208333333, 199.63736979166669], [284.7115885416667, 222.873046875], [330.9127604166667, 225.57486979166663], [289.0345052083333, 240.97526041666663], [336.5865885416667, 248.54036458333331], [296.8697916666667, 241.78580729166663], [314.431640625, 242.05598958333337], [295.7890625, 280.9622395833333], [316.052734375, 284.2044270833333], [289.0345052083333, 315.0052083333333], [315.2421875, 320.94921875]]",0.0241,0.5764,0.0,0.8309,0.0,0.734,0.8915,0.7951,1.0,0.8956,0.8956,False,0.0,False,0.0,0.6674,0.0241,0.5764,0.0,0.7951,False,0.0,0.8956,0.8956,False,0.0,1.0,0.4041,0.0,-0.1792,False,False,,tentative,0.2042,0.0675,5.1061,2.3242,4.0452,1.5236,1.1067,1.0211,1.3509,0.0558,0.0514,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3780,125.951,48,fighter-48,4.3637,"[568, 169, 630, 374]","[[591.9931640625, 186.75065104166669], [592.6604817708334, 183.08040364583331], [592.3268229166666, 183.4140625], [597.6653645833334, 185.74967447916669], [609.3434244791666, 187.75162760416669], [595.3297526041666, 214.4443359375], [619.3531901041666, 213.443359375], [586.6546223958334, 247.4765625], [622.6897786458334, 244.80729166666663], [579.6477864583334, 276.1712239583333], [619.3531901041666, 266.82877604166663], [591.9931640625, 272.1673177083333], [609.3434244791666, 272.1673177083333], [582.3170572916666, 311.2054036458333], [605.005859375, 314.2083333333333], [589.6575520833334, 357.583984375], [601.3356119791666, 358.9186197916667]]",0.1344,0.0972,0.0,0.0115,0.7657,0.7096,0.79,0.8219,1.0,0.9482,0.9482,False,0.0,False,0.0,0.8276,0.1344,0.0972,0.0,0.8219,False,0.0,0.9482,0.9482,False,0.0,1.0,0.9019,1.0,-0.019,False,True,red_glove,candidate,1.0809,0.0456,27.0217,2.7975,13.2865,4.0776,1.3313,1.0951,0.9115,0.0092,0.0271,,,,,,False,3,0,0,0,True,True,,False,below_threshold,
3781,125.984,51,fighter-51,4.1292,"[503, 169, 549, 299]","[[519.65234375, 180.6796875], [522.19140625, 177.92903645833331], [518.3828125, 177.92903645833331], [529.80859375, 179.62174479166669], [518.1712239583334, 180.044921875], [539.1184895833334, 195.49088541666669], [515.6321614583334, 194.85611979166669], [541.4459635416666, 214.322265625], [509.70768229166663, 210.93684895833331], [534.88671875, 228.71028645833337], [509.28450520833337, 223.42057291666663], [530.6549479166666, 229.34505208333337], [517.11328125, 229.34505208333337], [534.4635416666666, 258.3326822916667], [517.11328125, 257.486328125], [540.8111979166666, 287.1087239583333], [517.11328125, 283.3001302083333]]",0.0,0.8889,0.0,0.9036,0.0105,0.7096,0.9282,0.9399,1.0,0.8187,0.8187,False,0.0,False,0.0,0.8509,0.0,0.8889,0.0,0.9399,False,0.0,0.8187,0.8187,False,0.0,1.0,0.79,0.0,0.0225,False,False,not_active_fighter_pair,candidate,0.0,0.0728,4.3927,3.4472,-0.219,1.3622,0.9935,1.0259,1.4551,0.0482,0.0193,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3781,125.984,49,fighter-49,4.4842,"[280, 166, 347, 331]","[[312.42578125, 178.4072265625], [307.591796875, 175.453125], [316.72265625, 175.990234375], [303.294921875, 179.4814453125], [317.796875, 180.0185546875], [292.8212890625, 199.0859375], [325.853515625, 199.8916015625], [285.5703125, 223.255859375], [332.5673828125, 225.94140625], [288.79296875, 243.12890625], [338.4755859375, 248.2314453125], [297.923828125, 242.0546875], [316.185546875, 242.591796875], [296.849609375, 282.0693359375], [316.185546875, 284.7548828125], [291.2099609375, 316.712890625], [315.6484375, 321.2783203125]]",0.0264,0.5556,0.0,0.8236,0.0,0.7406,0.8937,0.7998,1.0,0.8944,0.8944,False,0.0,False,0.0,0.6724,0.0264,0.5556,0.0,0.7998,False,0.0,0.8944,0.8944,False,0.0,1.0,0.4104,0.0,-0.1786,False,False,,tentative,0.2096,0.1054,5.2394,2.6355,4.7806,2.6351,1.1212,1.0364,2.6286,0.0556,0.0486,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3781,125.984,48,fighter-48,4.3548,"[569, 170, 632, 374]","[[592.53125, 187.33203125], [592.86328125, 183.6796875], [592.86328125, 183.6796875], [598.17578125, 185.671875], [609.796875, 187.6640625], [595.8515625, 214.55859375], [620.421875, 213.89453125], [587.21875, 247.09765625], [623.7421875, 244.109375], [581.57421875, 275.3203125], [621.0859375, 265.69140625], [590.87109375, 272.33203125], [609.1328125, 272.99609375], [583.56640625, 312.5078125], [605.48046875, 315.828125], [589.54296875, 357.6640625], [601.828125, 358.328125]]",0.0721,0.0347,0.0,0.0129,0.7142,0.708,0.7933,0.8258,1.0,0.9424,0.9424,False,0.0,False,0.0,0.8284,0.0721,0.0347,0.0,0.8258,False,0.0,0.9424,0.9424,False,0.0,1.0,0.8997,1.0,-0.0225,False,True,red_glove,candidate,0.5524,0.0376,23.4181,3.4266,6.6288,2.7779,1.1467,1.0649,0.752,0.0092,0.0152,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3782,126.018,51,fighter-51,4.1409,"[504, 169, 548, 299]","[[519.4407552083334, 180.25651041666669], [521.9798177083334, 177.71744791666669], [518.1712239583334, 177.71744791666669], [529.173828125, 179.19856770833331], [517.9596354166666, 179.62174479166669], [538.6953125, 195.279296875], [515.4205729166666, 194.43294270833331], [541.234375, 214.11067708333331], [509.49609375, 210.09049479166669], [534.4635416666666, 228.71028645833337], [510.55403645833337, 219.18880208333337], [530.0201822916666, 228.921875], [517.11328125, 228.921875], [533.6171875, 258.3326822916667], [517.11328125, 257.2747395833333], [539.5416666666666, 286.8971354166667], [517.5364583333334, 282.876953125]]",0.0,0.8924,0.0,0.9023,0.0074,0.7113,0.9315,0.9405,1.0,0.8077,0.8077,False,0.0,False,0.0,0.8519,0.0,0.8924,0.0,0.9405,False,0.0,0.8077,0.8077,False,0.0,1.0,0.7895,0.0,0.0209,False,False,not_active_fighter_pair,candidate,0.0042,0.0846,3.277,3.0516,0.0505,1.6516,1.0015,1.0316,1.6927,0.0481,0.0197,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3782,126.018,49,fighter-49,4.464,"[281, 166, 348, 331]","[[315.037109375, 178.67578125], [309.9345703125, 175.453125], [318.796875, 175.990234375], [304.5634765625, 179.212890625], [319.333984375, 180.0185546875], [293.2841796875, 199.3544921875], [327.1220703125, 199.8916015625], [286.3017578125, 223.79296875], [334.1044921875, 226.478515625], [288.4501953125, 244.4716796875], [339.744140625, 248.5], [298.923828125, 242.0546875], [317.4541015625, 242.591796875], [297.849609375, 282.6064453125], [317.185546875, 284.7548828125], [293.552734375, 317.25], [315.57421875, 321.2783203125]]",0.0762,0.5278,0.0,0.825,0.0,0.7389,0.8923,0.7972,1.0,0.8927,0.8927,False,0.0,False,0.0,0.6719,0.0762,0.5278,0.0,0.7972,False,0.0,0.8927,0.8927,False,0.0,1.0,0.4126,0.0,-0.18,False,False,,tentative,0.205,0.1447,5.126,3.6593,4.8311,2.686,1.1192,1.0369,2.8939,0.0535,0.0464,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3782,126.018,48,fighter-48,4.3372,"[569, 170, 633, 374]","[[592.69921875, 187.33203125], [593.03125, 183.6796875], [593.03125, 183.6796875], [598.34375, 185.671875], [609.6328125, 187.6640625], [596.3515625, 214.55859375], [620.58984375, 213.5625], [587.71875, 246.765625], [624.2421875, 244.7734375], [582.73828125, 274.32421875], [620.921875, 265.69140625], [590.375, 272.6640625], [609.30078125, 273.328125], [584.3984375, 315.1640625], [605.6484375, 316.16015625], [589.7109375, 357.99609375], [601.99609375, 358.328125]]",0.0679,0.0174,0.0,0.0145,0.7006,0.7096,0.7955,0.8321,1.0,0.9381,0.9381,False,0.0,False,0.0,0.831,0.0679,0.0174,0.0,0.8321,False,0.0,0.9381,0.9381,False,0.0,1.0,0.9,1.0,-0.0209,False,True,red_glove,candidate,0.3896,0.0166,12.2414,3.0067,4.6746,0.2562,1.0826,1.003,0.332,0.0092,0.0145,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3783,126.051,51,fighter-51,4.1918,"[503, 169, 548, 299]","[[518.517578125, 180.25651041666669], [521.056640625, 177.71744791666669], [517.4596354166666, 177.71744791666669], [528.4622395833334, 179.19856770833331], [517.4596354166666, 179.62174479166669], [538.1953125, 195.279296875], [515.1321614583334, 194.43294270833331], [541.1575520833334, 214.11067708333331], [509.84244791666663, 208.609375], [534.5983072916666, 229.34505208333337], [505.822265625, 212.62955729166669], [529.943359375, 228.287109375], [517.248046875, 228.287109375], [532.6940104166666, 257.486328125], [517.0364583333334, 256.6399739583333], [537.9837239583334, 285.6276041666667], [517.8828125, 282.4537760416667]]",0.0,0.7986,0.0,0.9017,0.0072,0.7015,0.9301,0.9416,1.0,0.806,0.806,False,0.0,False,0.0,0.8501,0.0,0.7986,0.0,0.9416,False,0.0,0.806,0.806,False,0.0,1.0,0.7885,0.0,0.022,False,False,not_active_fighter_pair,candidate,0.0943,0.0733,2.3569,2.7399,1.676,1.4434,1.0514,1.0274,1.4665,0.0487,0.0331,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3783,126.051,49,fighter-49,4.4092,"[282, 168, 349, 331]","[[314.7041015625, 179.99153645833331], [309.39811197916663, 176.80794270833331], [319.7447916666667, 177.60384114583331], [305.4186197916667, 180.78743489583331], [319.7447916666667, 181.31803385416669], [294.2760416666667, 199.3583984375], [327.9690755208333, 199.88899739583331], [286.84765625, 224.56184895833337], [335.3974609375, 226.68424479166663], [288.7047526041667, 245.25520833333337], [340.43815104166663, 247.908203125], [299.58203125, 242.3369140625], [318.1529947916667, 242.86751302083337], [298.7861328125, 282.6624348958333], [317.3570963541667, 284.51953125], [296.1331380208333, 317.4166666666667], [316.0305989583333, 321.130859375]]",0.0493,0.6007,0.0,0.8205,0.0,0.7471,0.8946,0.8031,1.0,0.8803,0.8803,False,0.0,False,0.0,0.6761,0.0493,0.6007,0.0,0.8031,False,0.0,0.8803,0.8803,False,0.0,1.0,0.4149,0.0,-0.1741,False,False,,tentative,0.1822,0.1253,4.5541,5.5727,4.8963,2.0982,1.1184,1.0287,2.5065,0.0491,0.0368,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3783,126.051,48,fighter-48,4.3671,"[569, 170, 633, 374]","[[593.36328125, 187.33203125], [593.36328125, 183.6796875], [593.36328125, 183.6796875], [598.34375, 185.671875], [610.296875, 187.6640625], [596.3515625, 214.55859375], [620.921875, 213.89453125], [587.71875, 246.43359375], [624.57421875, 244.7734375], [583.734375, 273.66015625], [620.58984375, 266.35546875], [590.70703125, 272.99609375], [609.30078125, 273.66015625], [584.73046875, 315.49609375], [605.6484375, 316.4921875], [590.04296875, 358.66015625], [601.99609375, 358.9921875]]",0.0602,0.0069,0.0,0.0139,0.6844,0.7113,0.7808,0.8343,1.0,0.948,0.948,False,0.0,False,0.0,0.8281,0.0602,0.0069,0.0,0.8343,False,0.0,0.948,0.948,False,0.0,1.0,0.8984,1.0,-0.022,False,True,red_glove,candidate,0.0,0.0624,8.5903,1.8299,-0.386,1.2272,0.9937,1.0145,1.2484,0.0092,0.0129,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
