frame,timestamp_seconds,track_id,fighter_label,confidence,bbox,keypoints,red_glove_score,white_glove_score,blue_glove_score,white_uniform_score,black_belt_score,standing_score,reference_match_score,pose_reference_match_score,competition_fighter_score,exclude_reference_match_score,exclude_body_match_score,exclude_face_detected,exclude_face_match_score,face_detected,face_match_score,gabriel_candidate_score,id_red_wrist_score,id_white_glove_score,id_blue_glove_score,id_pose_reference_score,id_face_detected,id_face_match_score,id_exclude_reference_score,id_exclude_body_score,id_exclude_face_detected,id_exclude_face_score,id_competition_fighter_score,id_continuity_score,id_reset_side_score,id_match_gap,id_confirmed_not_top,id_hard_reject_active,id_rejection_reason,id_visual_state,strike_punch_score,strike_kick_score,strike_punch_endpoint_motion,strike_kick_endpoint_motion,strike_punch_extension_delta,strike_kick_extension_delta,strike_punch_extension_ratio,strike_kick_extension_ratio,strike_kick_foot_height_change,strike_kick_foot_elevation_body_heights,strike_kick_support_foot_motion_body_heights,strike_punch_opponent_distance_body_heights,strike_punch_target_approach_body_heights,strike_punch_target_distance_body_heights,strike_punch_target_alignment,strike_kick_opponent_distance_body_heights,strike_kick_used_recent_opponent,strike_punch_commitment_frames,strike_kick_commitment_frames,strike_punch_cooldown,strike_kick_cooldown,strike_punch_armed,strike_kick_armed,strike_candidate_type,strike_confirmed,strike_rejection_reason,estimated_action
738,24.567,12,fighter-12,4.4556,"[351, 562, 553, 718]","[[497.5902777777778, 647.4522569444445], [502.85069444444446, 627.2873263888888], [479.6171875, 635.1779513888888], [508.1111111111111, 612.8211805555555], [438.84895833333337, 630.3559027777777], [520.8237847222222, 648.7673611111111], [389.31336805555554, 699.6180555555555], [539.2352430555555, 713.6458333333334], [366.95659722222223, 716.2760416666666], [523.4539930555555, 712.3307291666666], [453.7534722222222, 709.7005208333334], [516.8784722222222, 716.2760416666666], [325.75, 807.8949652777777], [577.8116319444445, 593.5329861111111], [325.75, 636.9314236111111], [325.75, 471.66666666666663], [325.75, 471.66666666666663]]",0.0,0.1609,0.0136,0.0144,0.0693,1.0,0.447,0.7293,0.0,0.4826,0.4826,False,0.0,False,0.0,0.4877,0.0,0.1609,0.0136,0.7293,False,0.0,0.4826,0.4826,False,0.0,0.0,0.1138,0.0,-0.3662,False,False,not_active_fighter_pair,candidate,0.1033,1.4056,13.0414,240.0847,1.2391,126.3869,1.0199,1.6867,239.9783,0.0,0.0338,,,,,,False,0,3,0,0,True,True,kick,False,not_selected_fighter,
738,24.567,3,Gabriel,3.8514,"[704, 359, 794, 561]","[[760.5071614583334, 382.7376302083333], [761.822265625, 379.12109375], [762.80859375, 377.1484375], [764.1236979166666, 386.68294270833337], [782.2063802083334, 383.06640625], [759.1920572916666, 417.25911458333337], [783.8502604166666, 395.888671875], [737.4928385416666, 430.73893229166663], [763.1373697916666, 376.162109375], [730.5885416666666, 405.09440104166663], [748.013671875, 366.298828125], [761.822265625, 457.36979166666663], [772.671875, 452.109375], [733.8763020833334, 491.89127604166674], [743.08203125, 478.41145833333326], [729.9309895833334, 543.5091145833333], [746.041015625, 527.0703125]]",0.0,0.8781,0.0,0.8331,0.0,0.7308,0.7983,0.8559,1.0,0.7879,0.7879,False,0.0,False,0.0,0.8538,0.0,0.8781,0.0,0.8559,False,0.0,0.7879,0.7879,False,0.0,1.0,0.9346,1.0,0.2265,False,False,,confirmed,0.0819,2.5933,38.7667,66.5362,0.9823,36.0687,1.0216,3.8445,51.8652,0.512,0.061,0.9347,0.1353,1.0156,0.6128,0.9347,False,0,5,3,15,True,False,kick,True,,kick
739,24.6,22,fighter-22,3.2263,"[779, 479, 934, 716]","[[920.1474609375, 536.552734375], [922.076171875, 528.4521484375], [920.9189453125, 530.380859375], [864.986328125, 516.8798828125], [908.9609375, 538.4814453125], [834.5126953125, 551.2109375], [897.388671875, 613.3154296875], [813.296875, 627.587890625], [908.5751953125, 713.994140625], [877.7158203125, 628.359375], [923.619140625, 720.9375], [794.3955078125, 714.3798828125], [854.95703125, 717.8515625], [967.2080078125, 675.0341796875], [967.2080078125, 745.2392578125], [907.8037109375, 708.9794921875], [919.3759765625, 713.994140625]]",0.1,0.8956,0.0,0.6395,0.0,0.8187,0.454,0.7669,0.0,0.4613,0.4613,False,0.0,False,0.0,0.6229,0.1,0.8956,0.0,0.7669,False,0.0,0.4613,0.4613,False,0.0,0.0,0.5307,0.0,-0.239,False,False,not_active_fighter_pair,candidate,0.0,0.0386,63.2445,11.9829,-25.3572,11.981,0.7771,1.118,0.7715,0.0278,0.2366,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
739,24.6,21,fighter-21,4.1149,"[860, 318, 942, 470]","[[919.0598958333334, 332.8932291666667], [923.0182291666666, 330.6666666666667], [917.0807291666666, 329.6770833333333], [928.2135416666666, 335.1197916666667], [913.6171875, 331.1614583333333], [932.9140625, 355.1588541666667], [899.2682291666666, 345.2630208333333], [932.171875, 380.1458333333333], [887.1458333333334, 365.796875], [927.4713541666666, 401.421875], [878.9817708333334, 384.3515625], [913.8645833333334, 393.5052083333333], [894.3203125, 389.2994791666667], [911.6380208333334, 427.3984375], [883.6822916666666, 421.70833333333337], [909.1640625, 458.32291666666663], [877.25, 449.16927083333337]]",0.0542,0.4062,0.002,0.3196,0.3158,0.7438,0.3462,0.9049,1.0,0.5461,0.5461,False,0.0,False,0.0,0.6134,0.0542,0.4062,0.002,0.9049,False,0.0,0.5461,0.5461,False,0.0,1.0,0.4884,0.0,-0.2484,False,False,,candidate,0.0174,0.0,1.3935,1.6159,0.209,-1.5877,1.0048,0.9762,1.6048,0.0,0.0155,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
739,24.6,12,fighter-12,4.4414,"[354, 561, 558, 718]","[[499.38541666666663, 647.46875], [505.140625, 627.9895833333333], [482.11979166666674, 635.515625], [510.453125, 612.9375], [441.390625, 629.3177083333333], [523.734375, 648.796875], [392.69270833333337, 699.265625], [543.65625, 714.3177083333334], [369.671875, 716.53125], [528.1614583333334, 713.4322916666666], [328.5, 710.3333333333334], [521.9635416666667, 716.53125], [328.5, 809.0572916666666], [583.0572916666666, 592.5729166666666], [328.5, 636.4010416666667], [328.5, 469.5], [328.5, 469.5]]",0.4403,0.1659,0.0023,0.0141,0.0675,1.0,0.4516,0.7068,0.0,0.4915,0.4915,False,0.0,False,0.0,0.4837,0.4403,0.1659,0.0023,0.7068,False,0.0,0.4915,0.4915,False,0.0,0.0,0.1181,0.0,-0.3781,False,False,not_active_fighter_pair,candidate,0.1807,1.4063,15.7378,242.4712,2.1683,127.8359,1.0346,1.6875,242.3524,0.0,0.0353,,,,,,False,0,4,0,0,True,True,kick,False,not_selected_fighter,
739,24.6,3,Gabriel,4.3831,"[706, 358, 800, 561]","[[761.2600911458334, 380.8639322916667], [762.5817057291666, 378.5511067708333], [762.912109375, 376.5686848958333], [765.5553385416666, 385.81998697916663], [784.0579427083334, 381.8551432291667], [760.9296875, 415.55631510416663], [788.68359375, 396.39290364583337], [729.5413411458334, 426.45963541666663], [766.5465494791666, 384.4983723958333], [724.9156901041666, 404.65299479166663], [752.6695963541666, 373.9254557291667], [770.5113932291666, 459.5], [788.0227864583334, 451.90071614583337], [738.7926432291666, 496.50520833333337], [744.7399088541666, 467.09928385416663], [730.5325520833334, 544.4137369791666], [747.7135416666666, 526.90234375]]",0.0,0.8318,0.0,0.8207,0.0011,0.7292,0.8023,0.8803,1.0,0.832,0.832,False,0.0,False,0.0,0.8619,0.0,0.8318,0.0,0.8803,False,0.0,0.832,0.832,False,0.0,1.0,0.9359,1.0,0.239,False,False,,confirmed,0.0033,0.2032,32.1717,23.2518,0.0398,4.1864,1.0009,1.0517,4.0641,0.2475,0.2053,0.9118,0.1352,0.9848,0.6946,0.9118,False,0,0,2,14,True,True,,False,below_threshold,
740,24.633,22,fighter-22,3.4006,"[785, 478, 942, 717]","[[924.9615885416667, 535.6494140625], [926.9065755208333, 527.48046875], [926.1285807291667, 529.4254557291666], [871.6689453125, 516.9775390625], [915.2366536458333, 536.81640625], [840.9381510416666, 550.8203125], [905.1227213541666, 611.8929036458334], [819.154296875, 627.841796875], [915.2366536458333, 713.4212239583334], [882.5608723958333, 628.2307942708334], [933.9085286458333, 719.2561848958334], [801.2604166666666, 714.9772135416666], [864.6669921875, 718.0891927083334], [975.1422526041667, 673.7434895833334], [975.1422526041667, 709.53125], [921.0716145833333, 711.865234375], [930.4075520833333, 714.5882161458334]]",0.1583,0.8073,0.0,0.6448,0.0,0.6999,0.453,0.7612,0.0,0.4589,0.4589,False,0.0,False,0.0,0.6032,0.1583,0.8073,0.0,0.7612,False,0.0,0.4589,0.4589,False,0.0,0.0,0.5281,0.0,-0.2649,False,False,not_active_fighter_pair,candidate,0.0,0.0951,62.4708,18.4593,-26.7984,18.2776,0.7663,1.1799,1.9027,0.0323,0.2496,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
740,24.633,21,fighter-21,4.1355,"[860, 318, 942, 469]","[[920.169921875, 333.041015625], [923.8564453125, 331.0748697916667], [918.2037760416666, 329.8460286458333], [929.017578125, 335.0071614583333], [914.7630208333334, 331.0748697916667], [933.44140625, 355.16015625], [899.2796223958334, 344.5921223958333], [932.4583333333334, 380.228515625], [887.2369791666666, 364.7451171875], [927.54296875, 401.3645833333333], [878.880859375, 382.68619791666663], [914.0257161458334, 393.25423177083337], [894.1184895833334, 388.83040364583337], [911.322265625, 427.17024739583326], [883.5504557291666, 421.76334635416663], [909.3561197916666, 458.13704427083326], [877.1604817708334, 449.04361979166674]]",0.0866,0.4277,0.002,0.3133,0.324,0.752,0.3354,0.8999,1.0,0.562,0.562,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,False,False,,,0.0,0.0,0.9801,1.1911,-0.2277,-1.0762,0.9951,0.9837,1.1084,0.0,0.011,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
740,24.633,12,fighter-12,4.4398,"[357, 561, 561, 718]","[[501.94270833333337, 647.46875], [507.69791666666663, 627.9895833333333], [484.67708333333326, 635.0729166666667], [513.453125, 612.9375], [444.390625, 628.4322916666667], [527.1770833333334, 648.3541666666666], [395.69270833333337, 698.3802083333334], [547.0989583333334, 714.3177083333334], [372.671875, 716.9739583333334], [531.1614583333334, 713.4322916666666], [331.5, 710.3333333333334], [524.9635416666667, 716.53125], [331.5, 809.0572916666666], [586.0572916666666, 592.5729166666666], [331.5, 636.4010416666667], [331.5, 469.5], [331.5, 469.5]]",0.4424,0.1667,0.0015,0.0173,0.075,1.0,0.4544,0.6965,0.0,0.4906,0.4906,False,0.0,False,0.0,0.4798,0.4424,0.1667,0.0015,0.6965,False,0.0,0.4906,0.4906,False,0.0,0.0,0.1135,0.0,-0.3883,False,False,not_active_fighter_pair,candidate,0.2011,1.3921,16.349,242.3715,2.4127,125.9386,1.0384,1.6705,242.3047,0.0,0.0262,,,,,,False,0,5,0,0,True,True,kick,False,not_selected_fighter,
740,24.633,5,fighter-5,4.3149,"[648, 325, 759, 510]","[[712.2320963541666, 344.9332682291667], [715.5442708333334, 340.7177734375], [707.7154947916666, 341.62109375], [721.2652994791666, 342.5244140625], [701.9944661458334, 344.6321614583333], [737.5250651041666, 362.3974609375], [691.7568359375, 363.9029947916667], [756.7958984375, 377.4527994791667], [678.20703125, 392.5081380208333], [762.2158203125, 396.7236328125], [703.1988932291666, 387.0882161458333], [728.79296875, 422.919921875], [701.0911458333334, 419.60774739583337], [742.6438802083334, 466.279296875], [670.0771484375, 472.00032552083337], [745.9560546875, 498.19661458333337], [670.0771484375, 493.37890625]]",0.0,0.9298,0.0,0.7746,0.0049,0.734,0.8348,0.908,1.0,0.8489,0.8489,False,0.0,False,0.0,0.8292,0.0,0.9298,0.0,0.908,False,0.0,0.8489,0.8489,False,0.0,1.0,0.8008,1.0,-0.0388,False,False,,candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,False,0,0,0,0,True,True,,False,history_warmup,
740,24.633,3,Gabriel,3.9467,"[706, 358, 806, 558]","[[763.1614583333334, 379.2239583333333], [763.8125, 375.96875], [763.4869791666666, 374.9921875], [767.0677083333334, 384.1067708333333], [785.296875, 378.8984375], [759.5807291666666, 415.35677083333337], [790.8307291666666, 394.19791666666663], [726.0520833333334, 422.51822916666663], [767.71875, 383.4557291666667], [717.9140625, 394.84895833333337], [754.3723958333334, 377.2708333333333], [776.5078125, 462.23177083333337], [795.0625, 453.76822916666663], [741.3515625, 497.0625], [742.9791666666666, 469.71875], [731.2604166666666, 542.9609375], [746.234375, 527.0104166666666]]",0.0,0.955,0.0,0.8587,0.0,0.7438,0.8187,0.8752,1.0,0.8154,0.8154,False,0.0,False,0.0,0.868,0.0,0.955,0.0,0.8752,False,0.0,0.8154,0.8154,False,0.0,1.0,0.9416,0.0,0.0388,False,False,,confirmed,1.0787,0.342,26.9677,27.1693,23.4858,4.8331,2.0232,1.0581,6.8408,0.2463,0.2019,0.3444,-0.0112,0.1451,0.4641,0.3444,False,2,0,1,13,True,True,,False,below_threshold,
741,24.667,22,fighter-22,3.2699,"[793, 478, 950, 717]","[[931.0166015625, 531.7594401041666], [932.5725911458333, 523.9794921875], [932.18359375, 526.7024739583334], [877.3349609375, 513.8655598958334], [922.0696614583333, 534.482421875], [847.3821614583334, 550.4313151041666], [913.1227213541667, 609.9479166666666], [828.7102864583334, 625.5078125], [924.0146484375, 713.4212239583334], [893.2838541666666, 627.841796875], [942.2975260416667, 717.3111979166666], [809.2604166666666, 715.3662109375], [873.0559895833334, 718.0891927083334], [983.1422526041667, 672.1875], [983.1422526041667, 708.3642578125], [926.3486328125, 708.3642578125], [935.6845703125, 712.2542317708334]]",0.2028,0.7139,0.0,0.6562,0.0,0.7015,0.4516,0.7684,0.0,0.4575,0.4575,False,0.0,False,0.0,0.6035,0.2028,0.7139,0.0,0.7684,False,0.0,0.4575,0.4575,False,0.0,0.0,0.5236,0.0,-0.2672,False,False,not_active_fighter_pair,candidate,0.0,0.0608,60.7,15.3007,-25.1727,15.2972,0.7814,1.15,1.2158,0.0299,0.2699,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
741,24.667,21,fighter-21,4.1599,"[860, 318, 943, 469]","[[920.9156901041666, 333.2867838541667], [924.8479817708334, 331.3206380208333], [918.9495442708334, 330.091796875], [929.7633463541666, 335.2529296875], [915.5087890625, 331.3206380208333], [933.4498697916666, 355.4059244791667], [899.2880859375, 344.3463541666667], [932.9583333333334, 380.72005208333337], [886.75390625, 363.76204427083337], [927.5514322916666, 401.6103515625], [880.3639322916666, 381.703125], [914.0341796875, 393.5], [894.126953125, 388.83040364583337], [911.3307291666666, 427.17024739583326], [883.5589192708334, 421.76334635416663], [909.3645833333334, 457.89127604166674], [877.1689453125, 449.04361979166674]]",0.0576,0.4531,0.002,0.3144,0.3172,0.752,0.3382,0.8965,1.0,0.5684,0.5684,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,False,False,,,0.0,0.0,1.1074,1.3638,-0.2536,-1.3344,0.9946,0.9797,1.3509,0.0,0.0117,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
741,24.667,12,fighter-12,4.4602,"[360, 561, 567, 718]","[[504.37890625, 647.13671875], [510.66796875, 627.8203125], [487.30859375, 634.55859375], [516.5078125, 612.99609375], [447.77734375, 627.37109375], [531.33203125, 647.5859375], [398.8125, 697.0], [551.99609375, 714.51953125], [375.90234375, 718.5625], [518.75390625, 713.171875], [465.296875, 711.375], [515.609375, 716.765625], [334.125, 811.55078125], [592.42578125, 591.8828125], [334.125, 636.35546875], [334.125, 467.0], [334.125, 467.0]]",0.0,0.1424,0.0203,0.0177,0.0742,1.0,0.4549,0.7174,0.0,0.4923,0.4923,False,0.0,False,0.0,0.4912,0.0,0.1424,0.0203,0.7174,False,0.0,0.4923,0.4923,False,0.0,0.0,0.1286,0.0,-0.3794,False,False,not_active_fighter_pair,candidate,0.2984,0.5326,16.8568,13.316,3.5812,13.316,1.0556,1.0402,13.316,0.0,0.0386,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
741,24.667,5,fighter-5,4.3222,"[661, 319, 766, 509]","[[710.4075520833334, 337.92578125], [713.8092447916666, 332.9778645833333], [705.7688802083334, 334.8333333333333], [719.6848958333334, 335.142578125], [700.8209635416666, 338.2350260416667], [737.0026041666666, 356.48046875], [688.451171875, 359.263671875], [757.7220052083333, 374.41666666666663], [669.5872395833334, 388.0234375], [768.5455729166666, 377.50911458333337], [686.595703125, 391.11588541666663], [730.8177083333334, 418.638671875], [703.6041666666666, 416.47395833333337], [741.6412760416666, 467.19010416666674], [673.9166666666666, 466.57161458333326], [743.4967447916666, 514.8138020833333], [686.2864583333334, 488.52799479166674]]",0.0,0.5737,0.025,0.8857,0.0068,0.8333,0.8191,0.9324,1.0,0.8487,0.8487,False,0.0,False,0.0,0.8488,0.0,0.5737,0.025,0.9324,False,0.0,0.8487,0.8487,False,0.0,1.0,0.806,1.0,-0.0219,False,False,,candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,False,0,0,0,0,True,True,,False,history_warmup,
741,24.667,3,Gabriel,4.1105,"[696, 356, 813, 556]","[[764.5911458333334, 377.875], [766.5442708333334, 375.2708333333333], [765.8932291666666, 373.96875], [771.1015625, 383.0833333333333], [791.2838541666666, 380.4791666666667], [763.6145833333334, 413.68229166666663], [797.1432291666666, 396.4296875], [723.9010416666666, 416.61197916666663], [772.078125, 379.5026041666667], [711.53125, 396.10416666666663], [759.0572916666666, 375.5963541666667], [785.4244791666666, 466.7421875], [802.6770833333334, 455.0234375], [743.4322916666666, 496.69010416666663], [742.4557291666666, 465.765625], [733.9921875, 544.5416666666666], [745.7109375, 529.8932291666666]]",0.0,0.8802,0.031,0.846,0.0113,0.7406,0.8239,0.8856,1.0,0.8255,0.8255,False,0.0,False,0.0,0.8707,0.0,0.8802,0.031,0.8856,False,0.0,0.8255,0.8255,False,0.0,1.0,0.9389,0.0,0.0219,False,False,,confirmed,1.0125,0.3134,25.3132,30.743,37.4884,3.7606,3.1445,1.042,8.9518,0.0,0.217,,,,,0.3444,True,5,0,0,12,True,True,,False,below_threshold,
742,24.7,22,fighter-22,3.3212,"[803, 476, 956, 717]","[[936.3766276041667, 528.6402994791666], [938.337890625, 520.7952473958334], [937.9456380208333, 523.1487630208334], [884.20703125, 513.7347005208334], [929.7083333333333, 529.8170572916666], [852.4345703125, 549.4296875], [919.1175130208333, 605.9140625], [833.6064453125, 628.6647135416667], [932.4541015625, 712.2145182291667], [892.0520833333334, 628.2724609375], [945.7906901041667, 716.529296875], [818.7008463541666, 714.5680338541667], [882.6380208333334, 717.7060546875], [992.0764973958333, 663.5751953125], [992.0764973958333, 706.3307291666667], [932.4541015625, 708.2919921875], [934.8076171875, 711.0377604166667]]",0.1202,0.7009,0.0,0.6667,0.0,0.6982,0.4615,0.6909,0.0,0.4624,0.4624,False,0.0,False,0.0,0.578,0.1202,0.7009,0.0,0.6909,False,0.0,0.4624,0.4624,False,0.0,0.0,0.5094,0.0,-0.2862,False,False,not_active_fighter_pair,candidate,0.0,0.1702,43.1561,60.6506,-17.725,19.4998,0.8327,1.5137,3.4033,0.0,0.0419,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
742,24.7,21,fighter-21,4.1778,"[860, 318, 943, 468]","[[921.275390625, 332.94140625], [925.181640625, 330.98828125], [919.56640625, 329.767578125], [929.8203125, 335.138671875], [915.904296875, 330.98828125], [933.7265625, 355.40234375], [899.546875, 343.68359375], [933.970703125, 380.548828125], [886.36328125, 362.482421875], [927.623046875, 402.033203125], [884.41015625, 376.642578125], [914.68359375, 393.0], [893.931640625, 388.1171875], [911.265625, 427.423828125], [883.43359375, 421.80859375], [909.068359375, 458.185546875], [877.0859375, 448.908203125]]",0.0138,0.4785,0.0059,0.3457,0.3276,0.7633,0.3264,0.8881,1.0,0.5892,0.5892,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,False,False,,,0.0396,0.0414,1.078,1.0351,0.4748,0.7578,1.0102,1.0122,0.9212,0.0821,0.0084,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
742,24.7,12,fighter-12,4.4431,"[364, 560, 570, 718]","[[507.6814236111111, 646.1527777777778], [513.9401041666666, 626.4826388888889], [490.6935763888889, 633.1883680555555], [519.7517361111111, 612.1770833333334], [451.3532986111111, 626.4826388888889], [534.5043402777778, 646.5998263888889], [403.0720486111111, 696.2222222222223], [555.9626736111111, 714.5512152777778], [380.27256944444446, 718.1276041666666], [521.5399305555555, 712.3159722222223], [468.78819444444446, 710.9748263888889], [518.8576388888889, 716.7864583333334], [338.25, 810.2196180555555], [595.3029513888889, 591.6128472222223], [338.25, 635.8706597222223], [338.25, 467.33333333333337], [338.25, 467.33333333333337]]",0.0,0.1413,0.0153,0.0151,0.0796,1.0,0.4555,0.7208,0.0,0.4935,0.4935,False,0.0,False,0.0,0.4949,0.0,0.1413,0.0153,0.7208,False,0.0,0.4935,0.4935,False,0.0,0.0,0.1357,0.0,-0.3693,False,False,not_active_fighter_pair,candidate,0.086,0.3329,2.1498,8.3225,5.4402,8.3225,1.0884,1.0249,8.3225,0.0,0.0243,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
742,24.7,5,fighter-5,4.4067,"[659, 314, 772, 516]","[[707.2805989583334, 332.1484375], [710.568359375, 327.5455729166667], [702.3489583333334, 328.8606770833333], [715.5, 329.8470052083333], [696.4309895833334, 332.8059895833333], [733.5826822916666, 350.888671875], [687.8828125, 355.49153645833337], [758.5696614583334, 371.93033854166663], [665.197265625, 381.46484375], [771.0631510416666, 390.67057291666663], [673.087890625, 389.35546875], [731.28125, 415.65755208333337], [703.6640625, 416.64388020833337], [742.7884114583334, 462.34375], [677.6907552083334, 463.98763020833326], [746.076171875, 518.2356770833333], [696.759765625, 492.919921875]]",0.0034,0.7376,0.0031,0.8563,0.0,0.8285,0.8507,0.9293,1.0,0.8679,0.8679,False,0.0,False,0.0,0.8597,0.0034,0.7376,0.0031,0.9293,False,0.0,0.8679,0.8679,False,0.0,1.0,0.8218,1.0,-0.0045,False,False,,candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,False,0,0,0,0,True,True,,False,history_warmup,
742,24.7,3,Gabriel,3.6415,"[697, 357, 820, 558]","[[768.314453125, 377.67578125], [770.931640625, 375.712890625], [770.6044921875, 374.0771484375], [775.1845703125, 384.21875], [795.140625, 381.2744140625], [766.3515625, 415.2978515625], [805.2822265625, 397.6318359375], [726.1123046875, 413.662109375], [809.53515625, 376.6943359375], [708.119140625, 395.0146484375], [746.3955078125, 364.2626953125], [787.943359375, 472.548828125], [810.84375, 462.734375], [745.0869140625, 495.44921875], [765.697265625, 480.7275390625], [746.068359375, 543.8671875], [751.302734375, 531.1083984375]]",0.0217,0.9036,0.0217,0.815,0.0017,0.7275,0.8304,0.8695,1.0,0.8276,0.8276,False,0.0,False,0.0,0.8642,0.0217,0.9036,0.0217,0.8695,False,0.0,0.8276,0.8276,False,0.0,1.0,0.9349,0.0,0.0045,False,False,,confirmed,1.3463,0.6707,39.1703,42.1057,25.7887,32.3041,1.6155,1.5535,13.4131,0.2506,0.2095,,,,,0.3444,True,1,0,0,11,True,True,punch,False,not_selected_fighter,
743,24.733,22,fighter-22,3.2539,"[814, 474, 964, 716]","[[922.4798177083333, 518.9811197916666], [913.0266927083333, 509.921875], [940.9921875, 517.4055989583334], [889.7877604166666, 511.103515625], [937.447265625, 527.646484375], [858.27734375, 546.552734375], [926.8125, 598.544921875], [843.7037760416666, 624.1471354166666], [942.5677083333333, 711.1946614583334], [905.9368489583334, 609.9674479166666], [952.4147135416667, 745.8561197916666], [828.3424479166666, 714.7395833333334], [891.7571614583334, 717.890625], [1002.0436197916667, 745.8561197916666], [1002.0436197916667, 745.8561197916666], [921.2981770833333, 705.6803385416666], [1002.0436197916667, 708.0436197916666]]",0.0,1.0,0.0,0.6654,0.0,0.8236,0.4601,0.754,0.0,0.4633,0.4633,False,0.0,False,0.0,0.6169,0.0,1.0,0.0,0.754,False,0.0,0.4633,0.4633,False,0.0,0.0,0.5185,0.0,-0.2541,False,False,not_active_fighter_pair,candidate,0.9264,0.1058,42.5834,9.5045,15.0148,8.8158,1.1116,1.1083,2.1159,0.0252,0.0106,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
743,24.733,21,fighter-21,4.2982,"[860, 318, 944, 468]","[[921.53125, 332.94140625], [925.193359375, 330.98828125], [919.822265625, 329.767578125], [930.076171875, 335.3828125], [916.16015625, 331.232421875], [933.982421875, 355.40234375], [900.53515625, 343.68359375], [934.71484375, 380.060546875], [884.91015625, 358.8203125], [929.099609375, 400.8125], [889.3046875, 370.5390625], [915.18359375, 392.0234375], [894.919921875, 387.140625], [910.7890625, 426.69140625], [883.201171875, 421.076171875], [909.080078125, 457.94140625], [876.853515625, 448.908203125]]",0.0,0.5371,0.0605,0.3336,0.3034,0.7617,0.3311,0.8995,1.0,0.594,0.594,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,False,False,,,0.0,0.0785,1.9942,1.9631,-0.9992,1.9295,0.9786,1.0309,1.7529,0.0812,0.0166,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
743,24.733,12,fighter-12,4.4918,"[367, 558, 575, 718]","[[510.7222222222222, 644.7708333333334], [517.0416666666667, 624.9097222222222], [493.56944444444446, 631.6805555555555], [522.9097222222222, 610.9166666666666], [455.2013888888889, 625.3611111111111], [538.7083333333333, 646.5763888888889], [406.0, 694.4236111111111], [560.8263888888889, 713.3819444444445], [383.43055555555554, 718.3472222222222], [526.5208333333333, 712.4791666666666], [472.80555555555554, 710.6736111111111], [523.3611111111111, 715.6388888888889], [341.0, 810.8819444444445], [600.5486111111111, 590.6041666666666], [341.0, 634.8402777777777], [341.0, 464.66666666666663], [341.0, 464.66666666666663]]",0.0,0.1543,0.0072,0.0162,0.0849,1.0,0.4592,0.7219,0.0,0.4978,0.4978,False,0.0,False,0.0,0.4979,0.0,0.1543,0.0072,0.7219,False,0.0,0.4978,0.4978,False,0.0,0.0,0.1413,0.0,-0.3731,False,False,not_active_fighter_pair,candidate,0.2941,0.3995,19.0769,9.987,3.5294,9.987,1.0541,1.0297,9.987,0.0,0.0288,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
743,24.733,5,fighter-5,4.4334,"[653, 311, 774, 518]","[[704.06640625, 329.2607421875], [707.435546875, 324.880859375], [699.349609375, 325.8916015625], [711.8154296875, 326.90234375], [692.2744140625, 329.2607421875], [729.671875, 347.791015625], [684.525390625, 353.5185546875], [757.97265625, 371.375], [662.6259765625, 381.1455078125], [773.8076171875, 390.2421875], [659.9306640625, 370.3642578125], [732.3671875, 407.76171875], [706.4248046875, 410.45703125], [743.4853515625, 461.66796875], [682.8408203125, 463.015625], [751.234375, 511.1943359375], [697.6650390625, 501.0869140625]]",0.0,0.7023,0.0347,0.8111,0.0,0.7894,0.8521,0.9016,1.0,0.8624,0.8624,False,0.0,False,0.0,0.8409,0.0,0.7023,0.0347,0.9016,False,0.0,0.8624,0.8624,False,0.0,1.0,0.8063,1.0,-0.0301,False,False,,candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,False,0,0,0,0,True,True,,False,history_warmup,
